pl_name,discoverymethod,disc_facility,pl_rade,pl_eqt,pl_orbsmax,st_teff,st_lum
"Kepler-337 c","Transit","Kepler",1.83400000,1015.00,0.0888000000,5727.00,
"Kepler-338 b","Transit","Kepler",2.40000000,991.60,0.1166000000,5923.40,
"Kepler-338 c","Transit","Kepler",2.31000000,819.80,0.1707000000,5923.40,
"Kepler-338 d","Transit","Kepler",2.69400000,670.80,0.2551600000,5923.40,
"Kepler-338 e","Transit Timing Variations","Kepler",1.64000000,1127.40,0.0902200000,5923.40,
"Kepler-339 b","Transit","Kepler",1.54200000,968.20,0.0549200000,5574.60,
"Kepler-339 c","Transit","Kepler",1.23200000,865.00,0.0688200000,5574.60,
"Kepler-339 d","Transit","Kepler",1.25200000,753.60,0.0905800000,5574.60,
"Kepler-340 b","Transit","Kepler",4.08000000,1527.00,0.1458750000,7841.25,
"Kepler-340 c","Transit","Kepler",5.12600000,1330.20,0.1956600000,7918.80,
"Kepler-341 b","Transit","Kepler",1.17000000,1093.00,0.0586000000,5928.00,
"Kepler-341 c","Transit","Kepler",1.78800000,946.00,0.0782800000,5928.00,
"Kepler-341 d","Transit","Kepler",1.99600000,626.00,0.1787600000,5928.00,
"Kepler-341 e","Transit","Kepler",2.26600000,543.00,0.2377400000,5928.00,
"Kepler-342 b","Transit","Kepler",1.99800000,871.60,0.1277200000,6437.20,
"Kepler-342 c","Transit","Kepler",1.88250000,730.75,0.1842500000,6430.50,
"Kepler-342 d","Transit","Kepler",2.36800000,633.40,0.2417400000,6437.20,
"Kepler-342 e","Transit","Kepler",0.91750000,1839.25,0.0290750000,6430.50,
"Kepler-343 b","Transit","Kepler",1.83800000,961.80,0.0855800000,6057.00,
"Kepler-343 c","Transit","Kepler",1.75250000,703.25,0.1612250000,6043.50,
"Kepler-344 b","Transit","Kepler",2.69800000,642.60,0.1502400000,5769.60,
"Kepler-344 c","Transit","Kepler",3.11200000,359.80,0.4802800000,5769.60,
"Kepler-345 b","Transit","Kepler",0.77000000,608.20,0.0638000000,4411.80,
"Kepler-345 c","Transit","Kepler",1.31800000,562.00,0.0747200000,4411.80,
"Kepler-346 b","Transit","Kepler",2.86400000,1003.80,0.0696400000,6024.80,
"Kepler-346 c","Transit","Kepler",3.35400000,651.60,0.1652400000,6024.80,
"Kepler-347 b","Transit","Kepler",2.10800000,827.00,0.1090600000,5986.40,
"Kepler-347 c","Transit","Kepler",2.13250000,648.00,0.1809250000,5967.00,
"Kepler-347 d","Transit","Kepler",2.05000000,443.00,0.3870250000,5967.00,
"Kepler-348 b","Transit","Kepler",1.43200000,1117.20,0.0767200000,6386.80,
"Kepler-348 c","Transit","Kepler",1.09250000,840.00,0.1395500000,6393.25,
"Kepler-349 b","Transit","Kepler",1.89400000,984.40,0.0643000000,5899.60,
"Kepler-349 c","Transit","Kepler",1.98000000,772.00,0.1045000000,5899.60,
"Kepler-350 b","Transit","Kepler",1.59000000,993.40,0.0994400000,6214.60,
"Kepler-350 c","Transit","Kepler",2.74800000,850.40,0.1356600000,6214.60,
"Kepler-350 d","Transit","Kepler",2.59600000,748.60,0.1751000000,6214.60,
"Kepler-351 b","Transit","Kepler",2.84200000,497.40,0.2111000000,5641.80,
"Kepler-351 c","Transit","Kepler",3.25400000,430.40,0.2820800000,5641.80,
"Kepler-351 d","Transit","Kepler",2.84250000,317.25,0.5182250000,5645.00,
"Kepler-352 b","Transit","Kepler",0.88600000,683.60,0.0854600000,5229.80,
"Kepler-352 c","Transit","Kepler",1.33800000,582.40,0.1179400000,5229.80,
"Kepler-352 d","Transit","Kepler",0.67500000,779.75,0.0663000000,5230.50,
"Kepler-353 b","Transit","Kepler",1.05400000,551.20,0.0516800000,3911.20,
"Kepler-353 c","Transit","Kepler",1.71800000,487.40,0.0661000000,3911.20,
"Kepler-354 b","Transit","Kepler",1.91200000,732.00,0.0539600000,4642.40,
"Kepler-354 c","Transit","Kepler",1.32500000,508.00,0.1150000000,4650.00,
"Kepler-354 d","Transit","Kepler",1.47400000,446.20,0.1451200000,4642.40,
"Kepler-355 b","Transit","Kepler",1.50800000,863.00,0.0996000000,6044.00,
"Kepler-355 c","Transit","Kepler",2.79400000,650.60,0.1752800000,6044.00,
"Kepler-356 b","Transit","Kepler",1.39000000,1239.00,0.0557400000,6167.40,
"Kepler-356 c","Transit","Kepler",1.72400000,874.00,0.1120200000,6167.40,
"Kepler-357 b","Transit","Kepler",1.86400000,792.00,0.0623400000,5006.20,
"Kepler-357 c","Transit","Kepler",2.48200000,575.00,0.1181200000,5006.20,
"Kepler-357 d","Transit","Kepler",2.96600000,401.80,0.2419600000,5006.20,
"Kepler-358 b","Transit","Kepler",2.89800000,551.00,0.2075200000,5902.00,
"Kepler-358 c","Transit","Kepler",3.16400000,408.80,0.3771200000,5902.00,
"Kepler-359 b","Transit","Kepler",3.65800000,647.60,0.1749400000,6171.40,
"Kepler-359 c","Transit","Kepler",4.83800000,493.60,0.3010000000,6171.40,
"Kepler-359 d","Transit","Kepler",30.19750000,461.00,0.3661000000,6214.50,
"Kepler-36 b","Transit","Kepler",1.43100000,978.33,0.1151833333,5922.67,0.46200
"Kepler-36 c","Transit","Kepler",3.74650000,928.00,0.1280666667,5922.67,0.46200
"Kepler-360 b","Transit","Kepler",1.59400000,1258.20,0.0434400000,5931.20,
"Kepler-360 c","Transit","Kepler",2.20400000,970.60,0.0729800000,5931.20,
"Kepler-361 b","Transit","Kepler",1.30250000,1051.00,0.0834250000,6289.75,
"Kepler-361 c","Transit","Kepler",2.34800000,563.80,0.2917600000,6296.00,
"Kepler-362 b","Transit","Kepler",0.94250000,763.75,0.0881500000,5771.25,
"Kepler-362 c","Transit","Kepler",1.76000000,500.20,0.2116600000,5791.60,
"Kepler-363 b","Transit","Kepler",1.59400000,1577.80,0.0492000000,5718.40,
"Kepler-363 c","Transit","Kepler",2.20000000,1234.20,0.0804200000,5718.40,
"Kepler-363 d","Transit","Kepler",2.67800000,1059.20,0.1092400000,5718.40,
"Kepler-364 b","Transit","Kepler",1.47600000,732.60,0.1804800000,6412.20,
"Kepler-364 c","Transit","Kepler",2.19600000,552.60,0.3170600000,6412.20,
"Kepler-365 b","Transit","Kepler",1.84000000,866.20,0.0958800000,6005.40,
"Kepler-365 c","Transit","Kepler",1.62250000,731.25,0.1351000000,6011.75,
"Kepler-366 b","Transit","Kepler",1.48200000,1314.40,0.0446000000,6135.40,
"Kepler-366 c","Transit","Kepler",1.78800000,842.00,0.1087000000,6135.40,
"Kepler-367 b","Transit","Kepler",1.15200000,392.80,0.1999600000,4752.20,
"Kepler-367 c","Transit","Kepler",1.26400000,349.80,0.2521200000,4752.20,
"Kepler-368 b","Transit","Kepler",1.64200000,576.40,0.1679400000,5460.80,
"Kepler-368 c","Transit","Kepler",2.11750000,425.75,0.3223750000,5502.75,
"Kepler-369 b","Transit","Kepler",1.20400000,643.00,0.0296600000,3667.00,
"Kepler-369 c","Transit","Kepler",1.47000000,365.80,0.0915800000,3667.00,
"Kepler-37 b","Transit","Kepler",0.28995000,664.75,0.1017250000,5369.75,
"Kepler-37 c","Transit","Kepler",0.72583333,567.17,0.1394500000,5388.83,
"Kepler-37 d","Transit","Kepler",1.92641196,445.17,0.2116000000,5389.14,
"Kepler-37 e","Transit Timing Variations","Kepler",0.37000000,401.00,0.2460000000,5288.00,
"Kepler-370 b","Transit","Kepler",1.30400000,1041.80,0.0534800000,5788.00,
"Kepler-370 c","Transit","Kepler",1.93000000,648.40,0.1381400000,5788.00,
"Kepler-371 b","Transit","Kepler",1.73200000,559.40,0.2062600000,5964.20,
"Kepler-371 c","Transit","Kepler",1.58250000,446.75,0.3202750000,5946.00,
"Kepler-372 b","Transit","Kepler",1.53000000,1119.25,0.0745000000,6401.75,
"Kepler-372 c","Transit","Kepler",2.50800000,793.00,0.1527200000,6421.80,
"Kepler-372 d","Transit","Kepler",2.39250000,684.00,0.1997000000,6401.75,
"Kepler-373 b","Transit","Kepler",1.47200000,981.60,0.0597400000,5748.00,
"Kepler-373 c","Transit","Kepler",1.28800000,679.00,0.1248200000,5748.00,
"Kepler-374 b","Transit","Kepler",1.20200000,1536.40,0.0293800000,5917.40,
"Kepler-374 c","Transit","Kepler",1.25000000,1278.00,0.0424800000,5917.40,
"Kepler-374 d","Transit","Kepler",1.45600000,1109.20,0.0563600000,5917.40,
"Kepler-375 b","Transit","Kepler",1.80800000,766.00,0.1014600000,5757.80,
"Kepler-375 c","Transit","Kepler",3.07400000,648.80,0.1414000000,5757.80,
"Kepler-376 b","Transit","Kepler",1.02800000,1181.60,0.0565400000,5980.00,
"Kepler-376 c","Transit","Kepler",1.91600000,830.60,0.1145400000,5980.00,
"Kepler-377 b","Transit","Kepler",1.23600000,828.00,0.1049600000,6131.40,
"Kepler-377 c","Transit","Kepler",1.68800000,640.40,0.1753600000,6131.40,
"Kepler-378 b","Transit","Kepler",1.76400000,688.00,0.1183000000,4746.80,
"Kepler-378 c","Transit","Kepler",1.54750000,604.50,0.1782000000,4763.50,
"Kepler-379 b","Transit","Kepler",1.47500000,767.50,0.1492750000,6218.00,
"Kepler-379 c","Transit","Kepler",2.17200000,523.20,0.3191000000,6225.40,
"Kepler-38 b","Transit","Kepler",4.30000000,475.00,0.4632000000,5623.00,
"Kepler-380 b","Transit","Kepler",1.15400000,1302.80,0.0491000000,6071.40,
"Kepler-380 c","Transit","Kepler",1.35200000,1045.00,0.0763200000,6071.40,
"Kepler-381 b","Transit","Kepler",1.22800000,1533.80,0.0672800000,6497.00,
"Kepler-381 c","Transit","Kepler",1.39200000,1149.00,0.1198800000,6497.00,
"Kepler-381 d","Transit","Kepler",1.30200000,1350.40,0.0868200000,6497.00,
"Kepler-382 b","Transit","Kepler",1.53600000,1052.20,0.0559800000,5598.60,
"Kepler-382 c","Transit","Kepler",2.08600000,796.40,0.0977400000,5598.60,
"Kepler-383 b","Transit","Kepler",1.39600000,556.00,0.0949200000,4668.80,
"Kepler-383 c","Transit","Kepler",1.38000000,414.00,0.1712200000,4668.80,
"Kepler-384 b","Transit","Kepler",1.16800000,631.80,0.1475200000,5650.80,
"Kepler-384 c","Transit","Kepler",1.30800000,500.60,0.2347200000,5650.80,
"Kepler-385 b","Transit","Kepler",2.97200000,954.20,0.0942800000,6266.60,
"Kepler-385 c","Transit","Kepler",3.01800000,831.60,0.1241400000,6266.60,
"Kepler-385 d","Transit","Kepler",2.57000000,545.50,0.2981250000,6312.25,
"Kepler-386 b","Transit","Kepler",1.32250000,641.25,0.0959000000,5135.00,
"Kepler-386 c","Transit","Kepler",1.83600000,505.40,0.1546600000,5144.80,
"Kepler-387 b","Transit","Kepler",1.09000000,1057.80,0.0704800000,6199.00,
"Kepler-387 c","Transit","Kepler",1.04000000,878.40,0.1021800000,6199.00,
"Kepler-388 b","Transit","Kepler",0.91200000,828.00,0.0361600000,4506.00,
"Kepler-388 c","Transit","Kepler",0.97000000,513.40,0.0940000000,4506.00,
"Kepler-389 b","Transit","Kepler",1.70000000,1043.20,0.0405400000,5281.60,
"Kepler-389 c","Transit","Kepler",1.60750000,636.00,0.1090750000,5308.50,
"Kepler-39 b","Transit","Kepler",13.54502850,857.12,0.1548375000,6269.88,
"Kepler-390 b","Transit","Kepler",0.78200000,786.80,0.0649600000,5196.20,
"Kepler-390 c","Transit","Kepler",0.80750000,630.00,0.1006000000,5168.00,
"Kepler-391 b","Transit","Kepler",2.44166667,1255.67,0.0805833333,5165.17,0.66276
"Kepler-391 c","Transit","Kepler",2.72400000,891.60,0.1597600000,5155.40,0.66276
"Kepler-392 b","Transit","Kepler",1.14400000,1313.80,0.0615400000,6334.20,
"Kepler-392 c","Transit","Kepler",1.25000000,1041.25,0.0951500000,6297.25,
"Kepler-393 b","Transit","Kepler",1.51800000,1199.00,0.0930600000,6628.20,
"Kepler-393 c","Transit","Kepler",1.47800000,1026.60,0.1269600000,6628.20,
"Kepler-394 b","Transit","Kepler",1.66200000,1050.00,0.0821600000,6413.60,
"Kepler-394 c","Transit","Kepler",1.74800000,914.80,0.1083200000,6413.60,
"Kepler-394 d","Transit","Kepler",1.45600000,1183.00,0.0647400000,6413.60,
"Kepler-395 b","Transit","Kepler",0.94266667,492.50,0.0563550000,3825.17,-1.19400
"Kepler-395 c","Transit","Kepler",1.25100000,289.50,0.1637833333,3825.17,-1.19400
"Kepler-396 b","Transit","Kepler",3.45800000,522.80,0.2289400000,5579.00,
"Kepler-396 c","Transit","Kepler",5.56123838,377.20,0.3705000000,5567.44,
"Kepler-397 b","Transit","Kepler",1.98400000,512.00,0.1416000000,5189.60,
"Kepler-397 c","Transit","Kepler",5.88400000,280.40,0.4725000000,5189.60,
"Kepler-398 b","Transit","Kepler",0.92800000,753.80,0.0440000000,4491.20,
"Kepler-398 c","Transit","Kepler",0.97000000,534.60,0.0874800000,4491.20,
"Kepler-398 d","Transit","Kepler",0.86000000,634.20,0.0621200000,4491.20,
"Kepler-399 b","Transit","Kepler",1.22000000,662.00,0.1070800000,5516.00,
"Kepler-399 c","Transit","Kepler",1.96600000,539.60,0.1612800000,5516.00,
"Kepler-399 d","Transit","Kepler",2.37800000,416.40,0.2708600000,5516.00,
"Kepler-4 b","Transit","Kepler",4.06898343,1530.27,0.0443142857,5810.25,0.35400
"Kepler-40 b","Transit","Kepler",13.32695232,1503.70,0.0798625000,6428.67,
"Kepler-400 b","Transit","Kepler",1.69000000,967.00,0.0863400000,6048.80,
"Kepler-400 c","Transit","Kepler",1.56000000,778.40,0.1332400000,6048.80,
"Kepler-401 b","Transit","Kepler",1.79200000,944.60,0.1190400000,6303.60,
"Kepler-401 c","Transit","Kepler",2.31600000,635.40,0.2633000000,6303.60,
"Kepler-401 d","Transit","Kepler",2.43000000,398.67,0.6467666667,6269.67,
"Kepler-402 b","Transit","Kepler",1.22600000,1375.60,0.0516400000,6430.40,
"Kepler-402 c","Transit","Kepler",1.54800000,1197.40,0.0682200000,6430.40,
"Kepler-402 d","Transit","Kepler",1.27000000,1056.20,0.0876800000,6430.40,
"Kepler-402 e","Transit","Kepler",1.52400000,977.40,0.1023200000,6430.40,
"Kepler-403 b","Transit","Kepler",1.13000000,1070.60,0.0751600000,6146.20,
"Kepler-403 c","Transit","Kepler",1.54200000,541.60,0.2934800000,6146.20,
"Kepler-403 d","Transit","Kepler",1.18250000,864.25,0.1167500000,6107.00,
"Kepler-404 b","Transit","Kepler",1.22000000,724.00,0.0996666667,5639.33,
"Kepler-404 c","Transit","Kepler",1.51333333,672.00,0.1156000000,5639.33,
"Kepler-405 b","Transit","Kepler",2.23600000,772.00,0.0938400000,5768.80,
"Kepler-405 c","Transit","Kepler",3.43000000,547.40,0.1865200000,5768.80,
"Kepler-406 b","Transit","Kepler",1.37400000,1319.00,0.0357800000,5661.40,
"Kepler-406 c","Transit","Kepler",0.77800000,1063.20,0.0550800000,5661.40,
"Kepler-407 b","Transit","Kepler",1.19800000,2037.60,0.0151000000,5565.80,
"Kepler-408 b","Transit","Kepler",0.71400000,1568.20,0.0363400000,6095.60,
"Kepler-409 b","Transit","Kepler",1.06150000,409.33,0.3188166667,5436.83,
"Kepler-41 b","Transit","Kepler",11.07126089,1571.09,0.0285911111,5666.07,
"Kepler-410 A b","Transit","Kepler",2.45211167,845.00,0.1428400000,6309.33,
"Kepler-411 b","Transit","Kepler",2.08930444,1000.50,0.0380142857,4952.71,-0.50900
"Kepler-411 c","Transit","Kepler",3.65119076,724.10,0.0725166667,4949.17,
"Kepler-411 d","Transit","Kepler",3.46180000,373.00,0.2754400000,4970.25,
"Kepler-412 b","Transit","Kepler",12.93370006,1700.91,0.0292950000,6004.12,
"Kepler-414 b","Transit Timing Variations","Kepler",2.00000000,1025.80,0.0530800000,5520.40,
"Kepler-414 c","Transit Timing Variations","Kepler",2.94000000,890.80,0.0704400000,5520.40,
"Kepler-415 b","Transit Timing Variations","Kepler",1.44200000,736.40,0.0440800000,4456.20,
"Kepler-415 c","Transit Timing Variations","Kepler",2.35400000,576.00,0.0719200000,4456.20,
"Kepler-416 b","Transit Timing Variations","Kepler",2.63000000,1034.80,0.0671000000,5861.80,
"Kepler-416 c","Transit Timing Variations","Kepler",2.54600000,830.20,0.1041000000,5861.80,
"Kepler-416 d","Transit","Kepler",1.65200000,1317.00,0.0413800000,5861.80,
"Kepler-417 b","Transit Timing Variations","Kepler",2.43800000,666.40,0.1010800000,5336.20,
"Kepler-417 c","Transit Timing Variations","Kepler",2.70400000,612.00,0.1199200000,5336.20,
"Kepler-418 b","Transit","Kepler",9.83400000,443.80,0.3875800000,6103.80,
"Kepler-418 c","Transit","Kepler",4.93000000,853.20,0.1049200000,6103.80,
"Kepler-419 b","Transit","Kepler",22.57400000,561.80,0.3632800000,6316.80,
"Kepler-42 b","Transit","Kepler",1.22142857,607.29,0.0124757143,3279.29,-2.62000
"Kepler-42 c","Transit","Kepler",1.65000000,861.50,0.0065800000,3314.50,-2.62000
"Kepler-42 d","Transit","Kepler",1.26000000,527.57,0.0165500000,3279.29,-2.62000
"Kepler-421 b","Transit","Kepler",4.48750000,189.25,1.2409000000,5307.00,-0.39800
"Kepler-422 b","Transit","Kepler",12.25833236,1007.72,0.0802200000,5897.67,
"Kepler-423 b","Transit","Kepler",12.82226427,1333.20,0.0372083333,5803.29,
"Kepler-424 b","Transit","Kepler",9.08542211,1155.21,0.0420800000,5477.17,
"Kepler-425 b","Transit","Kepler",10.12967970,980.29,0.0459333333,5212.34,-0.32300
"Kepler-426 b","Transit","Kepler",11.55613961,1205.19,0.0417333333,5779.71,-0.08900
"Kepler-427 b","Transit","Kepler",11.13500000,941.00,0.0928500000,6061.33,0.29000
"Kepler-428 b","Transit","Kepler",11.59871551,962.52,0.0430000000,5072.01,-0.39000
"Kepler-43 b","Transit","Kepler",12.37017139,1531.36,0.0442111111,6042.50,
"Kepler-430 b","Transit","Kepler",2.48500000,636.67,0.2197833333,5917.00,
"Kepler-430 c","Transit","Kepler",1.61000000,438.00,0.4656800000,5852.00,
"Kepler-431 b","Transit","Kepler",0.94233333,1238.17,0.0727500000,6199.17,
"Kepler-431 c","Transit","Kepler",0.87300000,1140.67,0.0857000000,6199.17,
"Kepler-431 d","Transit","Kepler",1.24333333,1027.00,0.1057666667,6199.17,
"Kepler-432 b","Transit","Kepler",11.83600000,799.00,0.3034600000,5004.40,
"Kepler-433 b","Transit","Kepler",10.20333333,1313.67,0.0624000000,6151.33,0.88000
"Kepler-434 b","Transit","Kepler",9.30500000,829.83,0.1105666667,5935.33,0.33000
"Kepler-435 b","Transit","Kepler",13.39830300,1270.62,0.0869333333,6210.28,1.12900
"Kepler-436 b","Transit","Kepler",2.04500000,283.75,0.2583000000,4387.25,
"Kepler-436 c","Transit","Kepler",1.92400000,444.40,0.1069200000,4403.80,
"Kepler-437 b","Transit","Kepler",1.41750000,297.50,0.2771500000,4457.75,
"Kepler-438 b","Transit","Kepler",0.97750000,276.75,0.1668250000,3703.25,
"Kepler-439 b","Transit","Kepler",2.31000000,285.75,0.5901500000,5551.75,
"Kepler-44 b","Transit","Kepler",12.22561290,1462.81,0.0440750000,5729.44,
"Kepler-440 b","Transit","Kepler",1.50500000,208.00,0.3392000000,3893.00,
"Kepler-441 b","Transit","Kepler",1.83750000,192.75,0.5806500000,4267.00,
"Kepler-442 b","Transit","Kepler",1.49500000,255.25,0.3916000000,4527.00,
"Kepler-443 b","Transit","Kepler",2.23000000,242.75,0.5691500000,4860.50,
"Kepler-444 b","Transit","Kepler",0.37333333,888.00,0.0397000000,5038.33,
"Kepler-444 c","Transit","Kepler",0.45500000,816.25,0.0462250000,5036.75,
"Kepler-444 d","Transit","Kepler",0.46250000,736.50,0.0567500000,5036.75,
"Kepler-444 e","Transit","Kepler",0.47000000,683.50,0.0659250000,5036.75,
"Kepler-444 f","Transit","Kepler",0.62000000,633.25,0.0768250000,5036.75,
"Kepler-445 b","Transit","Kepler",1.42200000,431.60,0.0225800000,3275.60,
"Kepler-445 c","Transit","Kepler",2.14600000,367.20,0.0312800000,3275.60,
"Kepler-445 d","Transit","Kepler",2.44000000,305.00,0.0439000000,3327.00,
"Kepler-446 b","Transit","Kepler",6.91200000,768.80,0.0204000000,3494.40,
"Kepler-446 c","Transit","Kepler",1.92500000,567.25,0.0310750000,3479.75,
"Kepler-446 d","Transit","Kepler",7.00800000,518.00,0.0449600000,3494.40,
"Kepler-447 b","Transit","Kepler",7.63449737,862.99,0.0718800000,5536.76,
"Kepler-449 b","Transit","Kepler",1.60800000,921.00,0.1041600000,5580.60,
"Kepler-449 c","Transit","Kepler",1.93200000,663.40,0.2008600000,5580.60,
"Kepler-45 b","Transit","Kepler",11.06673934,773.86,0.0295262500,3844.11,
"Kepler-450 b","Transit","Kepler",6.02572804,767.15,0.1987000000,6244.37,
"Kepler-450 c","Transit","Kepler",2.51200000,934.40,0.1320000000,6253.80,
"Kepler-450 d","Transit","Kepler",0.91333333,1197.00,0.0823333333,6212.00,
"Kepler-452 b","Transit","Kepler",1.28333333,235.00,1.0097333333,5638.00,
"Kepler-454 b","Transit","Kepler",1.97333333,858.00,0.0964800000,5734.50,
"Kepler-457 d","Transit","Kepler",2.71000000,1008.00,0.0996000000,6474.00,
"Kepler-458 c","Transit","Kepler",3.56200000,722.20,0.1484000000,6100.40,
"Kepler-46 b","Transit","Kepler",8.53450000,498.17,0.1950333333,5173.33,-0.25500
"Kepler-46 d","Transit","Kepler",1.99200000,834.60,0.0669600000,5177.00,
"Kepler-460 c","Transit","Kepler",6.06000000,389.00,0.7210250000,6340.00,
"Kepler-461 b","Transit","Kepler",2.81000000,894.00,0.0822800000,5904.60,
"Kepler-462 b","Transit","Kepler",4.62000000,763.20,0.4603000000,7510.40,
"Kepler-462 c","Transit","Kepler",5.76400000,566.40,0.8366800000,7510.40,
"Kepler-463 b","Transit","Kepler",4.26800000,984.20,0.0794200000,5630.80,
"Kepler-464 b","Transit","Kepler",3.35400000,1145.20,0.0773800000,5872.60,
"Kepler-465 b","Transit","Kepler",2.85400000,1021.80,0.0951600000,6463.80,
"Kepler-466 b","Transit","Kepler",2.85600000,508.60,0.2666000000,5819.00,
"Kepler-466 c","Transit","Kepler",1.21600000,1219.80,0.0463000000,5819.00,
"Kepler-467 b","Transit","Kepler",2.16400000,697.00,0.1675800000,5773.00,
"Kepler-468 b","Transit","Kepler",13.38015626,441.51,0.2214400000,5499.08,
"Kepler-471 b","Transit","Kepler",10.78519547,1316.06,0.0622600000,6499.17,
"Kepler-472 b","Transit","Kepler",3.15200000,880.00,0.0480000000,4929.00,
"Kepler-473 b","Transit","Kepler",4.99000000,927.40,0.1182800000,5693.00,
"Kepler-474 b","Transit","Kepler",3.67600000,1169.80,0.0605000000,5723.40,
"Kepler-475 b","Transit","Kepler",2.66800000,1001.80,0.0390000000,4943.60,
"Kepler-476 b","Transit","Kepler",2.81000000,772.00,0.1139800000,5850.80,
"Kepler-477 b","Transit","Kepler",1.96000000,652.40,0.0883600000,5112.80,
"Kepler-478 b","Transit","Kepler",2.74000000,658.40,0.1013400000,5228.60,
"Kepler-479 b","Transit","Kepler",2.14600000,659.40,0.0973800000,5234.40,
"Kepler-48 b","Transit","Kepler",1.93200000,927.00,0.0539800000,5254.00,
"Kepler-48 c","Transit","Kepler",2.72200000,732.60,0.0864600000,5254.00,
